Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
27555781074,Nước rửa chén Thái Lan không mùi 3600ml chính hãng an toàn cho da tay,"138,0k",300k+,Sạch Dịu Êm,"14,5%",₫19.320,https://shopee.vn/product/718327527/27555781074,https://s.shopee.vn/7AXcbiUn0T
22248341413,"Bánh thuyền siêu hạt ăn kiêng, bánh thuyền mix hạt dinh dưỡng Annut ăn kiêng - Túi 500g","110,0k",3k+,Nông Sản Annut.,"14,5%",₫15.400,https://shopee.vn/product/502570441/22248341413,https://s.shopee.vn/6fbM0nWh1O
28200539872,Nhiệt Kế Hồng Ngoại Đo Nhiệt Độ Trán Sinocare AET-R1D1,"215,0k",1k+,SINOCARE VIETNAM OFFICIAL,"24,5%",₫51.600,https://shopee.vn/product/344696604/28200539872,https://s.shopee.vn/6pumD6W3gR
20477316356,Thùng 10 gói khăn ướt Gumi không cồn không parabens cao cấp dành cho em bé,"165,0k",1tr+,Gumi Hồ Chí Minh,"14,5%",₫23.100,https://shopee.vn/product/864405042/20477316356,https://s.shopee.vn/7fTtCdSszc
24491019937,"Khăn giấy vệ sinh treo tường Tiểu Hạ 1000 tờ làm từ bột gỗ thiên nhiên, an toàn, 6 bịch hoặc 10 bịch","95,0k",200k+,TopGia HCM,"12,5%",₫11.400,https://shopee.vn/product/729014007/24491019937,https://s.shopee.vn/7pnJOwSFef
18275218474,"Heo HOT 3D tai vểnh lợn ngậm tiền size nhỏ (C20xD17xR15) | quà tặng, trang trí, ống tiết kiệm tiền TIỆM HEO SODA","49,9k",5k+,Tiệm Heo Đất Soda,"14,5%",₫6.986,https://shopee.vn/product/34463018/18275218474,https://s.shopee.vn/7Kr2o1U9fa
41268214972,Apple iPhone 17 Pro 256GB Chính hãng,"35,4tr",187,Viettel Store- AAR ,"4,5%",₫1.415.600,https://shopee.vn/product/308461157/41268214972,https://s.shopee.vn/7VAT0KTWKd
29816250410,"Kìm Điện Kìm Bấm, Tuốt Dây Điện Đa Năng Kìm Răng Mỏ Bằng Chính Hãng  8 inch - 20cm","57,5k",0,Hương Shop 88,"19,5%",₫10.925,https://shopee.vn/product/1251482363/29816250410,https://s.shopee.vn/5fiooxaV3I
22146553799,"Tẩy dầu mỡ nhà bếp, tẩy nồi, nhà bếp, hút mùi, bếp gas, bếp từ, đáy xoong, đáy chảo HiKit 500g [Mua 1 tặng 2]","65,0k",200k+,ChamSocGiaDinh_0404,"19,5%",₫12.350,https://shopee.vn/product/499934727/22146553799,https://s.shopee.vn/5q2F1GZriL
25724725714,"[HÀNG CAO CẤP] Khăn ướt Topgia 80 tờ mềm mại,không mùi không parabens dành cho em bé","125,0k",30k+,TopGia HCM Store,"12,5%",₫15.000,https://shopee.vn/product/1016604648/25724725714,https://s.shopee.vn/5L5yQLbljG
29272443383,Set Bộ Hoodie chất liệu Nỉ có Túi và Mũ Vintage in chữ phong cách Hàn Quốc dành cho bé Trai và bé Gái thời tiết thu đông,"64,5k",7k+,Bé Mỡ STORE22,9%,₫5.805,https://shopee.vn/product/1187479947/29272443383,https://s.shopee.vn/5VPOceb8OJ
24987802265,"Tô Vít, Tua Vít 2 Đầu - Tuốc Nơ Vít 2 Đầu Số 6, Số 8 dài 15cm Và 20cm","21,5k",20,Hương Shop 88,"19,5%",₫4.085,https://shopee.vn/product/1251482363/24987802265,https://s.shopee.vn/6KyVcBXxhU
53500314373,Sách - Ehon Hỏi - Đáp Cùng Bé - Song Ngữ Việt Anh Dành Cho Bé Từ 0-3 Tuổi,"135,0k",531,Sách Hiểu Minh,"14,5%",₫18.900,https://shopee.vn/product/1332093960/53500314373,https://s.shopee.vn/6VHvoUXKMX
54952213353,Ốp Lưng iPhone Camera Viền Cao Lucky Girl Tết 2026 Chống Sốc Cao Cấp - iP 7/8/X/XS/XR/11/12/13/14/15/16/17/Air/Pro/Max,"17,9k",10k+,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,"14,5%",₫2.506,https://shopee.vn/product/89827191/54952213353,https://s.shopee.vn/60LfDZZENS
29653202630,"Máy Hút Bụi Giường Nệm GODWELL Hút Lông Chó Mèo Cầm Tay Làm Sạch Bụi Ga Giường, Tia UV Diệt Khuẩn","365,0k",100k+,GodWell Việt Nam,"11,5%",₫40.150,https://shopee.vn/product/718541345/29653202630,https://s.shopee.vn/6Af5PsYb2V
27069251138,"🏮(mua 2 tặng 1 dây led10m) đèn lồng phản quang,kim cương xoay 360 độ thu hút tài lộc","225,0k",1k+,🍀Hải mê đèn🍀,"10,5%",₫22.500,https://shopee.vn/product/764072008/27069251138,https://s.shopee.vn/4LDREVfZlA
20535786857,"Quần Tất Len Không Bàn Mềm Mại Cho Bé 3m-5y, Quần Legging Cho Bé Trai Bé Gái - SABOMART","46,3k",40k+,SaBo Baby - Mẹ và Bé,5%,₫2.315,https://shopee.vn/product/298199900/20535786857,https://s.shopee.vn/4VWrQoewQD
42908295179,"Ổ Cắm Du Lịch toàn cầu ANRMESUN, 25W 45W 65W công suất,USB TypeC Hỗ trợ sạc nhanh,Bảo vệ quá tải tích,4 Loại Chân Că","163,0k",1k+,ANRMESUN Ổ CẮM MALL,"20,5%",₫32.600,https://shopee.vn/product/1581390719/42908295179,https://s.shopee.vn/40aaptgqR8
28958617666,"Trà Gạo Lứt , Đậu Đen, Hoa Nhài, Cỏ Ngọt, Vừng Đen, Đậu Đỏ, Lá Nếp Hộp 30 Túi Lọc","109,0k",4k+,Siêu Thị Thiên Nhiên Oficial,"24,5%",₫26.160,https://shopee.vn/product/86938441/28958617666,https://s.shopee.vn/4Au12CgD6B
28260366633,(KID)Thùng 10 gói khăn ướt Gumi không cồn không parabens cao cấp dành cho em bé.,"102,0k",500k+,Gumi Hồ Chí Minh,"14,5%",₫14.280,https://shopee.vn/product/864405042/28260366633,https://s.shopee.vn/50T81jd2PM
10813895770,MEMBERGIFT - HÀNG TẶNG KO BÁN - Son Dưỡng Dầu Dừa Bến Tre Cocoon 5g,"500,0k",2k+,Cocoon Vietnam Chính Hãng,"12,5%",₫60.000,https://shopee.vn/product/175753395/10813895770,https://s.shopee.vn/5AmYE2cP4P
29721717752,[MUA 2 GIẢM 34%] Combo Dầu gội bưởi 310ml & Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml giúp giảm gãy rụng và làm mềm tóc,"423,0k",1k+,Cocoon Vietnam Chính Hãng,"12,5%",₫50.760,https://shopee.vn/product/175753395/29721717752,https://s.shopee.vn/4fqHd7eJ5K
22183344512,"Đèn pin mini siêu sáng, đèn led XML T6 full box hộp kèm pin và sạc vỏ kim loại chắc chắn, chống nước an toàn","137,0k",30k+,Gia Dụng Việt_Giá Rẻ,"11,5%",₫15.070,https://shopee.vn/product/541497360/22183344512,https://s.shopee.vn/4q9hpQdfkN
22480047077,"⭐️[𝑴𝒊𝒆̂̃𝒏 𝑺𝒊́𝒑]Xe Đẩy Gấp Gọn Cho Bé Yêu, Bé Đi Du Lịch Đi Chơi Siêu Gọn Nhẹ-tặng miếng lót","285,0k",80k+,shopbaochau.,"4,5%",₫11.400,https://shopee.vn/product/1073036789/22480047077,https://s.shopee.vn/30i3e3keT2

23660751290,Gối ngủ công thái học PTLUXURY chống đau mỏi cổ vai gáy hạn chế ngáy giúp giấc ngủ ngon,"75,0k",20k+,ĐỒ DÙNG TIỆN ÍCH SG,"6,5%",₫4.500,https://shopee.vn/product/984839978/23660751290,https://s.shopee.vn/8zzQmv4N16
25951674892,100 Phong Bao Lì Xì Tết Đỏ 2026 Chọn Mẫu Và Kèm Túi Bóng Mẫu Truyền Thống Đón Tết Bính Ngọ,"56,2k",845,babykid247,"19,5%",₫10.678,https://shopee.vn/product/75004324/25951674892,https://s.shopee.vn/9AIqzE3jg9
27779420342,"Dụng cụ hút mũi cho bé kéo tay chất liệu nhựa nguyên sinh , lực hút mạnh , an toàn cho bé - PTLUXURY","75,0k",20k+,ĐỒ DÙNG TIỆN ÍCH SG,"6,5%",₫4.500,https://shopee.vn/product/984839978/27779420342,https://s.shopee.vn/8fMaOJ5dh4
42859545836,Máy Hút Bụi Cầm Tay TAMASHIO Không Dây Nhật Bản 6 Đầu Hút Bảo Hành 12 Tháng SP01,"185,0k",50k+,HÚT BỤI NỘI ĐỊA TRUNG,"17,5%",₫31.450,https://shopee.vn/product/1564606133/42859545836,https://s.shopee.vn/8pg0ac50M7
22259515682,Sữa tắm gội cho bé Cetaphil Baby Gentle Wash & Shampoo 400ML & 230ML,"260,0k",9k+,QUEEN BEAUTY STORE,"12,5%",₫31.200,https://shopee.vn/product/4661111/22259515682,https://s.shopee.vn/8Kjjzh6uN2
29203780635,Gặm nướu silicone Emoon cao cấp cho bé siêu mềm giúp giảm ngứa nướu an toàn cho bé (Có hộp bảo quản),"145,0k",30k+,EMOON.House,"11,5%",₫15.950,https://shopee.vn/product/543229869/29203780635,https://s.shopee.vn/8V3AC06H25
22041736497,"( Có Sẵn )Ghế ngồi ô tô cao cấp chuẩn ii-Size Quốc Tế, bảo hành 2 năm , ghế ngồi ô tô honalife","1,9tr",20k+,Honalife Store,"6,5%",₫115.680,https://shopee.vn/product/240881396/22041736497,https://s.shopee.vn/806tb58B30
28314063511,Chăn lông cừu COCO mềm mịn mền nỉ lông thỏ kích thước 2m*2m3 siêu ấm cao cấp không rụng lông hàng lọai 1,"236,0k",1k+,CHĂN GA GỐI ĐỆM GIÁ RẺ 1,"19,5%",₫44.840,https://shopee.vn/product/1381275862/28314063511,https://s.shopee.vn/8AQJnO7Xi3
12121375005,Cốt Gừng Tràm Khuynh Diệp Tắm Bé Ngâm Chân 500ml [Sỉ rẻ nhất],"100,0k",20k+,Mật Ong Điềm Kim,"14,5%",₫14.000,https://shopee.vn/product/484256/12121375005,https://s.shopee.vn/AKUoNMzIJU
40258467426,Robot Tank Fidget Đồ chơi biến hình xe tăng Robot Fidget Spinner để giảm căng thẳng ADHD,"55,0k",770,dkvwky.vn,"7,5%",₫3.850,https://shopee.vn/product/1366439628/40258467426,https://s.shopee.vn/AUoEZfyeyX
27706747428,"Sạc Dự Phòng 30000mah Sạc Nhanh Màn Hình Led, Tích Hợp 2 Đầu Sạc Tiện Dụng, Sạc Cho Iphone Và Android","210,0k",400k+,HOCO TECK,"14,5%",₫29.400,https://shopee.vn/product/699159587/27706747428,https://s.shopee.vn/9zrxyl0YzS
6833655915,SPECIAL COMBO chăm sóc da mụn toàn diện Cocoon - tặng 1 thạch bí đao Cocoon 30ml,"940,0k",1k+,Cocoon Vietnam Chính Hãng,"12,5%",₫112.800,https://shopee.vn/product/175753395/6833655915,https://s.shopee.vn/AABOB3zveV
29675368137,Miếng dán cắt tóc kẹp tóc cho bé gái dễ thương cho bé không làm tổn thương tóc,"28,5k",20k+,FashionAcc3.vn,12%,₫3.416,https://shopee.vn/product/483413700/29675368137,https://s.shopee.vn/9fF7a91pfQ
14439680395,(GIFT) Gấu bông trái bơ tròn nhỏ size 15cm cho bé xinh cute Gấu Xinh G12.1,"36,0k",90k+,Gấu Xinh - Gấu Bông Cao Cấp,"14,5%",₫5.040,https://shopee.vn/product/622469888/14439680395,https://s.shopee.vn/9pYXmS1CKT
2657129141,"Đèn Ngủ Cảm Ứng Bóng Led Cảm Biến Ánh Sáng Tự Động Bật Tắt, Đèn Decor Phòng Ngủ Mini Cắm Điện Trực Tiếp Hình Dễ Thương","28,0k",100k+,Shop Liên Tít - Home Decor,"14,5%",₫3.920,https://shopee.vn/product/402393/2657129141,https://s.shopee.vn/9KcHBX36LO
10813919352,MEMBERGIFT - HÀNG TẶNG KO BÁN - Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,"500,0k",481,Cocoon Vietnam Chính Hãng,"12,5%",₫60.000,https://shopee.vn/product/175753395/10813919352,https://s.shopee.vn/9UvhNq2T0R
22248341413,"Bánh thuyền siêu hạt ăn kiêng, bánh thuyền mix hạt dinh dưỡng Annut ăn kiêng - Túi 500g","110,0k",3k+,Nông Sản Annut.,"14,5%",₫15.400,https://shopee.vn/product/502570441/22248341413,https://s.shopee.vn/10x9GDYpFo
11526582452,"Tổng hợp đồ chơi nhà tắm cho bé, đồ chơi phun nước trong phòng tắm","70,0k",50k+,Đồ Chơi ZOZO,"7,5%",₫4.900,https://shopee.vn/product/466965128/11526582452,https://s.shopee.vn/1BGZSWYBur
22462146880,Ấm Siêu Tốc Đun Nước Dung Tích 2.5 Lít Bình Siêu Tốc 2 Lớp Cách Nhiệt Tự Ngắt Khi Sôi Công Suất 1500W - ST3,"169,0k",500k+,Gia Dụng Việt_123,"12,5%",₫20.280,https://shopee.vn/product/543219209/22462146880,https://s.shopee.vn/gKIrba5vm
14668335106,"Son Dưỡng Hồng Môi Lựu Đỏ CELIO 10g giúp giảm thâm, hồng môi dưỡng ẩm căng mọng quyến rũ","99,0k",40k+,Celio  Store,"19,5%",₫18.810,https://shopee.vn/product/422385389/14668335106,https://s.shopee.vn/qdj3uZSap
